timestamp,ow_aqi,co,no2,o3,so2,pm25,pm10,city,aqi,hour,day_of_week,month,day_of_year,is_weekend,season,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,aqi_lag_1h,aqi_lag_2h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,aqi_lag_48h,aqi_rolling_mean_3h,aqi_rolling_std_3h,aqi_rolling_min_3h,aqi_rolling_max_3h,aqi_rolling_mean_6h,aqi_rolling_std_6h,aqi_rolling_min_6h,aqi_rolling_max_6h,aqi_rolling_mean_12h,aqi_rolling_std_12h,aqi_rolling_min_12h,aqi_rolling_max_12h,aqi_rolling_mean_24h,aqi_rolling_std_24h,aqi_rolling_min_24h,aqi_rolling_max_24h,aqi_change_1h,aqi_change_3h,aqi_change_24h,aqi_pct_change_1h,aqi_trend,pollutant_sum,pollutant_max,pm_ratio,temperature,humidity,wind_speed,pressure,feels_like,wind_deg,visibility,clouds,weather_main,heat_index,wind_dispersion
2026-03-06 16:00:00,3.0,223.77,32.72,8.03,6.2,25.05,25.88,london,78.0,16,4,3,65,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321.65000000000003,223.77,0.96792886522686,,,,,,,,,,,
2026-03-06 17:00:00,2.0,226.48,35.56,6.84,5.82,23.64,24.39,london,75.0,17,4,3,65,0,1,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,78.0,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,-0.0384615384615384,-1,322.73,226.48,0.9692496527572918,,,,,,,,,,,
2026-03-06 18:00:00,2.0,228.44,40.33,3.66,5.53,22.15,22.95,london,72.0,18,4,3,65,0,1,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,75.0,78.0,,,,,,,,,,,,,,,,,,,,,,-3.0,,,-0.04,-1,323.06,228.44,0.9651415701463368,,,,,,,,,,,
2026-03-06 19:00:00,2.0,229.49,42.75,3.08,5.44,20.93,22.0,london,70.0,19,4,3,65,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,72.0,75.0,78.0,,,,,75.0,3.0,72.0,78.0,,,,,,,,,,,,,-2.0,-8.0,,-0.0277777777777777,-1,323.69,229.49,0.9513635931198366,,,,,,,,,,,
2026-03-06 20:00:00,2.0,230.95,44.1,3.37,5.62,19.97,21.42,london,68.0,20,4,3,65,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,70.0,72.0,75.0,,,,,72.33333333333333,2.516611478423582,70.0,75.0,,,,,,,,,,,,,-2.0,-7.0,,-0.0285714285714285,-1,325.43,230.95,0.9323062123106342,,,,,,,,,,,
2026-03-06 21:00:00,2.0,232.22,44.97,3.82,5.74,18.93,20.68,london,65.0,21,4,3,65,0,1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,68.0,70.0,72.0,,,,,70.0,1.999999999999996,68.0,72.0,,,,,,,,,,,,,-3.0,-7.0,,-0.0441176470588234,-1,326.36,232.22,0.9153771317515892,,,,,,,,,,,
2026-03-06 22:00:00,2.0,230.78,44.68,4.41,5.67,17.88,19.72,london,63.0,22,4,3,65,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,65.0,68.0,70.0,78.0,,,,67.66666666666667,2.516611478423582,65.0,70.0,71.33333333333333,4.718756898449701,65.0,78.0,,,,,,,,,-2.0,-7.0,,-0.0307692307692307,-1,323.14,230.78,0.906693665989165,,,,,,,,,,,
2026-03-06 23:00:00,2.0,227.78,42.7,4.96,5.58,17.25,19.15,london,62.0,23,4,3,65,0,1,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,63.0,65.0,68.0,75.0,,,,65.33333333333333,2.516611478423582,63.0,68.0,68.83333333333333,4.445971959725638,63.0,75.0,,,,,,,,,-1.0,-6.0,,-0.0158730158730159,-1,317.42,227.78,0.900783242778943,,,,,,,,,,,
2026-03-07 00:00:00,2.0,223.26,38.94,6.22,5.39,17.51,19.45,london,62.0,0,5,3,66,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,62.0,63.0,65.0,72.0,,,,63.333333333333336,1.5275252316519343,62.0,65.0,66.66666666666667,3.983298465677233,62.0,72.0,,,,,,,,,0.0,-3.0,,0.0,0,310.77,223.26,0.9002570231230322,,,,,,,,,,,
2026-03-07 01:00:00,2.0,219.94,34.19,9.01,5.18,19.04,21.15,london,66.0,1,5,3,66,1,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,62.0,62.0,63.0,70.0,,,,62.333333333333336,0.5773502691895818,62.0,63.0,65.0,3.346640106136289,62.0,70.0,,,,,,,,,4.0,3.0,,0.064516129032258,1,308.51,219.94,0.9002363640550183,,,,,,,,,,,
2026-03-07 02:00:00,2.0,218.58,29.55,13.11,4.94,21.78,24.08,london,71.0,2,5,3,66,1,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,66.0,62.0,62.0,68.0,,,,63.333333333333336,2.309401076758502,62.0,66.0,64.33333333333333,2.422120283277976,62.0,68.0,,,,,,,,,5.0,9.0,,0.0757575757575756,1,312.04,218.58,0.9044850122722172,,,,,,,,,,,
2026-03-07 03:00:00,3.0,220.24,25.49,17.69,4.64,25.47,27.96,london,79.0,3,5,3,66,1,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,71.0,66.0,62.0,65.0,,,,66.33333333333333,4.509249752822895,62.0,71.0,64.83333333333333,3.430257521916771,62.0,71.0,,,,,,,,,8.0,17.0,,0.1126760563380282,1,321.49,220.24,0.91094417342832,,,,,,,,,,,
2026-03-07 04:00:00,3.0,222.57,22.08,21.94,4.35,29.08,32.01,london,87.0,4,5,3,66,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,79.0,71.0,66.0,63.0,78.0,,,72.0,6.557438524302003,66.0,79.0,67.16666666666667,6.735478206234998,62.0,79.0,69.25,5.956280108194435,62.0,79.0,,,,,8.0,21.0,,0.1012658227848102,1,332.03,222.57,0.9084660759616972,,,,,,,,,,,
2026-03-07 05:00:00,3.0,224.81,19.45,25.49,4.2,31.45,35.15,london,92.0,5,5,3,66,1,1,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,87.0,79.0,71.0,62.0,75.0,,,79.0,8.000000000000002,71.0,87.0,71.16666666666667,10.06810144300636,62.0,87.0,70.0,7.519671172694623,62.0,87.0,,,,,5.0,21.0,,0.0574712643678161,1,340.55,224.81,0.8947368166504462,,,,,,,,,,,
2026-03-07 06:00:00,3.0,224.97,17.41,28.48,4.16,32.18,36.67,london,93.0,6,5,3,66,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,92.0,87.0,79.0,62.0,72.0,,,86.0,6.557438524302003,79.0,92.0,76.16666666666667,11.889771514485332,62.0,92.0,71.41666666666667,9.80221063502174,62.0,92.0,,,,,1.0,14.0,,0.0108695652173913,1,343.87,224.97,0.8775565618337453,,,,,,,,,,,
2026-03-07 07:00:00,3.0,222.74,15.53,31.53,4.12,31.17,36.35,london,91.0,7,5,3,66,1,1,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,93.0,92.0,87.0,66.0,70.0,,,90.66666666666669,3.2145502536643216,87.0,93.0,81.33333333333333,11.219031449580084,66.0,93.0,73.16666666666667,11.621557815568703,62.0,93.0,,,,,-2.0,4.0,,-0.021505376344086,-1,341.44000000000005,222.74,0.857496537620453,,,,,,,,,,,
2026-03-07 08:00:00,3.0,217.74,13.76,35.03,4.04,28.82,34.52,london,86.0,8,5,3,66,1,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,91.0,93.0,92.0,71.0,68.0,,,92.0,1.0000000000000036,91.0,93.0,85.5,8.757853618324555,71.0,93.0,74.91666666666667,12.638025833558691,62.0,93.0,,,,,-5.0,-6.0,,-0.0549450549450549,-1,333.91,217.74,0.8348783072167351,,,,,,,,,,,
2026-03-07 09:00:00,3.0,211.6,12.02,39.17,3.95,26.21,32.45,london,81.0,9,5,3,66,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,86.0,91.0,93.0,79.0,65.0,,,90.0,3.6055512754639913,86.0,93.0,88.0,5.215361924162178,79.0,93.0,76.41666666666667,12.809501681694464,62.0,93.0,,,,,-5.0,-12.0,,-0.0581395348837209,-1,325.4,211.6,0.8077041353558048,,,,,,,,,,,
2026-03-07 10:00:00,2.0,205.99,10.2,44.42,3.82,24.58,31.57,london,77.0,10,5,3,66,1,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,81.0,86.0,91.0,87.0,63.0,,,86.0,5.000000000000001,81.0,91.0,88.33333333333333,4.54606056566202,81.0,93.0,77.75,12.33712063062307,62.0,93.0,,,,,-4.0,-14.0,,-0.0493827160493827,-1,320.58,205.99,0.778587241729894,,,,,,,,,,,
2026-03-07 11:00:00,2.0,202.43,9.05,49.47,3.78,23.39,30.89,london,75.0,11,5,3,66,1,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,77.0,81.0,86.0,92.0,62.0,,,81.33333333333333,4.509249752822893,77.0,86.0,86.66666666666667,6.531972647421852,77.0,93.0,78.91666666666667,11.44519218896844,62.0,93.0,,,,,-2.0,-11.0,,-0.0259740259740259,-1,319.01,202.43,0.7572029537972498,,,,,,,,,,,
2026-03-07 12:00:00,2.0,200.01,8.57,53.34,3.81,22.04,29.54,london,72.0,12,5,3,66,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,75.0,77.0,81.0,93.0,62.0,,,77.66666666666667,3.055050463303891,75.0,81.0,83.83333333333333,7.386925386564236,75.0,93.0,80.0,10.25138571564396,62.0,93.0,,,,,-3.0,-9.0,,-0.04,-1,317.31,200.01,0.7461069483376117,,,,,,,,,,,
2026-03-07 13:00:00,2.0,198.83,8.56,56.09,3.9,20.84,28.19,london,69.0,13,5,3,66,1,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,72.0,75.0,77.0,91.0,66.0,,,74.66666666666667,2.5166114784235845,72.0,77.0,80.33333333333333,7.146094504459563,72.0,91.0,80.83333333333333,8.983149208210316,66.0,93.0,,,,,-3.0,-8.0,,-0.0416666666666666,-1,316.41,198.83,0.7392692181883923,,,,,,,,,,,
2026-03-07 14:00:00,2.0,199.64,8.83,57.11,3.94,19.94,27.11,london,67.0,14,5,3,66,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,69.0,72.0,75.0,86.0,71.0,,,72.0,3.000000000000002,69.0,75.0,76.66666666666667,6.153589738247676,69.0,86.0,81.08333333333333,8.564815269815252,69.0,93.0,,,,,-2.0,-8.0,,-0.0289855072463768,-1,316.57,199.64,0.7355219204897854,,,,,,,,,,,
2026-03-07 15:00:00,2.0,201.97,8.97,58.61,3.87,19.77,26.92,london,67.0,15,5,3,66,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,67.0,69.0,72.0,81.0,79.0,,,69.33333333333333,2.5166114784235845,67.0,72.0,73.5,5.20576603392818,67.0,81.0,80.75,9.056639954901994,67.0,93.0,,,,,0.0,-5.0,,0.0,0,320.11,201.97,0.7343981896583138,,,,,,,,,,,
2026-03-07 16:00:00,2.0,204.48,8.68,62.26,3.72,19.98,27.02,london,68.0,16,5,3,66,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,67.0,67.0,69.0,77.0,87.0,78.0,,67.66666666666667,1.154700538379251,67.0,69.0,71.16666666666667,4.21505239192432,67.0,77.0,79.75,9.891456368549024,67.0,93.0,74.5,9.618822128017277,62.0,93.0,1.0,-1.0,-10.0,0.0149253731343284,1,326.14,204.48,0.7394522302201247,,,,,,,,,,,
2026-03-07 17:00:00,2.0,205.29,8.54,66.19,3.5,19.78,26.34,london,67.0,17,5,3,66,1,1,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,68.0,67.0,67.0,75.0,92.0,75.0,,67.33333333333333,0.5773502691896278,67.0,68.0,69.66666666666667,3.20416395751948,67.0,75.0,78.16666666666667,10.14291811456584,67.0,93.0,74.08333333333333,9.67703092566268,62.0,93.0,-1.0,0.0,-8.0,-0.0147058823529411,-1,329.64,205.29,0.7509490982935043,,,,,,,,,,,
2026-03-07 18:00:00,2.0,204.58,8.17,69.38,3.28,18.89,24.7,london,65.0,18,5,3,66,1,1,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,67.0,68.0,67.0,72.0,93.0,72.0,,67.33333333333333,0.5773502691896278,67.0,68.0,68.33333333333333,1.9663841605004029,67.0,72.0,76.08333333333333,9.596006113656529,67.0,93.0,73.75,9.78130426085797,62.0,93.0,-2.0,-2.0,-7.0,-0.0298507462686566,-1,329.0,204.58,0.7647772969725791,,,,,,,,,,,
2026-03-07 19:00:00,2.0,204.19,7.67,71.56,3.09,17.75,22.83,london,63.0,19,5,3,66,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,65.0,67.0,68.0,69.0,91.0,70.0,,66.66666666666667,1.52752523165195,65.0,68.0,67.16666666666667,1.3291601358251974,65.0,69.0,73.75,8.443663573677885,65.0,91.0,73.45833333333333,9.938852906721646,62.0,93.0,-2.0,-5.0,-7.0,-0.0307692307692307,-1,327.09000000000003,204.19,0.7774857302897183,,,,,,,,,,,
2026-03-07 20:00:00,2.0,204.11,7.46,72.41,3.01,16.78,21.4,london,61.0,20,5,3,66,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,63.0,65.0,67.0,67.0,86.0,68.0,,65.0,2.000000000000004,63.0,67.0,66.16666666666667,1.8348478592697623,63.0,68.0,71.41666666666667,6.986458763966653,63.0,86.0,73.16666666666667,10.14532090334673,62.0,93.0,-2.0,-6.0,-7.0,-0.0317460317460317,-1,325.17,204.11,0.7841121128919574,,,,,,,,,,,
2026-03-07 21:00:00,2.0,203.46,7.28,72.85,2.96,16.19,20.51,london,60.0,21,5,3,66,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,61.0,63.0,65.0,67.0,81.0,65.0,,63.0,2.000000000000004,61.0,65.0,65.16666666666667,2.714160398109663,61.0,68.0,69.33333333333333,5.882691612354088,61.0,81.0,72.875,10.39779449858395,61.0,93.0,-1.0,-5.0,-5.0,-0.0163934426229508,-1,323.25,203.46,0.789371000030668,,,,,,,,,,,
2026-03-07 22:00:00,2.0,201.26,7.07,72.96,2.93,15.85,20.01,london,59.0,22,5,3,66,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,60.0,61.0,63.0,68.0,77.0,63.0,,61.333333333333336,1.527525231651952,60.0,63.0,64.0,3.224903099319435,60.0,68.0,67.58333333333333,5.177895910561227,60.0,77.0,72.66666666666667,10.610358624708573,60.0,93.0,-1.0,-4.0,-4.0,-0.0166666666666667,-1,320.08,201.26,0.7921039084405842,,,,,,,,,,,
2026-03-07 23:00:00,2.0,199.19,7.07,72.15,2.98,15.81,19.9,london,59.0,23,5,3,66,1,1,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,59.0,60.0,61.0,67.0,75.0,62.0,,60.0,1.0000000000000098,59.0,61.0,62.5,3.082207001484496,59.0,67.0,66.08333333333333,4.795041630937622,59.0,75.0,72.5,10.798550627383936,59.0,93.0,0.0,-2.0,-3.0,0.0,0,317.1,199.19,0.794472321885813,,,,,,,,,,,
2026-03-08 00:00:00,2.0,197.5,7.1,70.78,3.04,16.04,20.08,london,59.0,0,6,3,67,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,59.0,59.0,60.0,65.0,72.0,62.0,,59.333333333333336,0.5773502691896432,59.0,60.0,61.16666666666666,2.401388487243716,59.0,65.0,64.75,4.287932326467429,59.0,72.0,72.375,10.941792635896396,59.0,93.0,0.0,-1.0,-3.0,0.0,0,314.54,197.5,0.7988047410953814,,,,,,,,,,,
2026-03-08 01:00:00,2.0,195.66,7.23,70.23,3.15,16.42,20.55,london,60.0,1,6,3,67,1,1,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,59.0,59.0,59.0,63.0,69.0,66.0,,59.0,0.0,59.0,59.0,60.16666666666666,1.6020819787597071,59.0,63.0,63.66666666666666,3.915780041490343,59.0,69.0,72.25,11.08171231471414,59.0,93.0,1.0,1.0,-6.0,0.0169491525423728,1,313.24,195.66,0.7990267251081886,,,,,,,,,,,
2026-03-08 02:00:00,2.0,195.57,7.68,68.97,3.37,17.12,21.38,london,62.0,2,6,3,67,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,60.0,59.0,59.0,61.0,67.0,71.0,,59.333333333333336,0.5773502691896247,59.0,60.0,59.66666666666666,0.8164965809276845,59.0,61.0,62.91666666666666,3.6545944516541664,59.0,68.0,72.0,11.294477296063969,59.0,93.0,2.0,3.0,-9.0,0.0333333333333334,1,314.09000000000003,195.57,0.8007483255028848,,,,,,,,,,,
2026-03-08 03:00:00,2.0,196.61,8.08,67.54,3.6,18.07,22.32,london,64.0,3,6,3,67,1,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,62.0,60.0,59.0,60.0,67.0,79.0,,60.333333333333336,1.5275252316519452,59.0,62.0,59.833333333333336,1.169045194449987,59.0,62.0,62.5,3.4245105821523687,59.0,68.0,71.625,11.477056507962162,59.0,93.0,2.0,5.0,-15.0,0.032258064516129,1,316.22,196.61,0.8095877773482179,,,,,,,,,,,
2026-03-08 04:00:00,2.0,198.03,8.32,65.78,3.76,18.77,23.06,london,65.0,4,6,3,67,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,64.0,62.0,60.0,59.0,68.0,87.0,,62.0,1.9999999999999984,60.0,64.0,60.5,2.0736441353327657,59.0,64.0,62.25,3.165869118066651,59.0,68.0,71.0,11.466397030870915,59.0,93.0,1.0,5.0,-22.0,0.015625,1,317.72,198.03,0.8139635379894389,,,,,,,,,,,
2026-03-08 05:00:00,2.0,200.39,8.37,64.51,3.82,18.78,23.14,london,65.0,5,6,3,67,1,1,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,65.0,64.0,62.0,59.0,67.0,92.0,,63.66666666666666,1.5275252316519452,62.0,65.0,61.5,2.5884358211089613,59.0,65.0,62.0,2.763397118831184,59.0,67.0,70.08333333333333,11.00164678055327,59.0,93.0,0.0,3.0,-27.0,0.0,0,319.01,200.39,0.8115816416775435,,,,,,,,,,,
2026-03-08 06:00:00,2.0,204.84,8.29,63.44,3.82,18.84,23.5,london,65.0,6,6,3,67,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,65.0,65.0,64.0,59.0,65.0,93.0,,64.66666666666667,0.5773502691896232,64.0,65.0,62.5,2.5884358211089715,59.0,65.0,61.833333333333336,2.480224818744464,59.0,65.0,68.95833333333333,9.997735250791935,59.0,93.0,0.0,1.0,-28.0,0.0,0,322.73,204.84,0.8017020935445918,,,,,,,,,,,
2026-03-08 07:00:00,2.0,213.43,7.75,62.73,3.63,20.27,26.08,london,68.0,7,6,3,67,1,1,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,65.0,65.0,65.0,60.0,63.0,91.0,,65.0,0.0,65.0,65.0,63.5,2.073644135332803,60.0,65.0,61.833333333333336,2.480224818744464,59.0,65.0,67.79166666666667,8.607272792675763,59.0,91.0,3.0,3.0,-23.0,0.0461538461538462,1,333.89,213.43,0.7772238965788383,,,,,,,,,,,
2026-03-08 08:00:00,2.0,222.16,8.05,59.76,3.53,21.23,27.43,london,70.0,8,6,3,67,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,68.0,65.0,65.0,62.0,61.0,86.0,,66.0,1.7320508075688772,65.0,68.0,64.83333333333333,1.9407902170680011,62.0,68.0,62.25,3.0488447886790464,59.0,68.0,66.83333333333333,7.050542172594702,59.0,86.0,2.0,5.0,-16.0,0.0294117647058822,1,342.16,222.16,0.7739700775074707,,,,,,,,,,,
2026-03-08 09:00:00,2.0,228.81,8.79,56.18,3.47,21.79,28.17,london,71.0,9,6,3,67,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,70.0,68.0,65.0,64.0,60.0,81.0,,67.66666666666667,2.516611478423582,65.0,70.0,66.16666666666667,2.3166067138525963,64.0,70.0,63.0,3.741657386774046,59.0,70.0,66.16666666666667,5.806043827559038,59.0,81.0,1.0,6.0,-10.0,0.0142857142857142,1,347.21000000000004,228.81,0.773517899413635,,,,,,,,,,,
2026-03-08 10:00:00,2.0,236.51,9.49,53.16,3.46,22.78,29.54,london,73.0,10,6,3,67,1,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,71.0,70.0,68.0,65.0,59.0,77.0,,69.66666666666667,1.5275252316519392,68.0,71.0,67.33333333333333,2.7325202042559558,65.0,71.0,63.91666666666666,4.252450274057778,59.0,71.0,65.75,4.997825614161162,59.0,77.0,2.0,5.0,-4.0,0.028169014084507,1,354.93999999999994,236.51,0.7711577260948638,,,,,,,,,,,
2026-03-08 11:00:00,2.0,245.28,10.25,51.22,3.64,24.79,31.98,london,78.0,11,6,3,67,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,73.0,71.0,70.0,65.0,59.0,75.0,,71.33333333333333,1.5275252316519392,70.0,73.0,68.66666666666667,3.2659863237109743,65.0,73.0,65.08333333333333,4.679905463950722,59.0,73.0,65.58333333333333,4.6617468890933145,59.0,75.0,5.0,8.0,3.0,0.0684931506849315,1,367.16,245.28,0.7751719582497824,,,,,,,,,,,
2026-03-08 12:00:00,3.0,255.17,10.79,51.39,3.87,27.68,35.45,london,84.0,12,6,3,67,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,78.0,73.0,71.0,65.0,59.0,72.0,,74.0,3.605551275463987,71.0,78.0,70.83333333333333,4.44597195972572,65.0,78.0,66.66666666666667,5.565042405022404,59.0,78.0,65.70833333333333,4.9561482823964855,59.0,78.0,6.0,13.0,12.0,0.0769230769230768,1,384.35,255.17,0.7808180315707184,,,,,,,,,,,
2026-03-08 13:00:00,3.0,265.25,11.75,51.89,4.33,31.35,39.74,london,91.0,13,6,3,67,1,1,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,84.0,78.0,73.0,68.0,60.0,69.0,,78.33333333333333,5.507570547286102,73.0,84.0,74.0,5.966573556070606,68.0,84.0,68.75,6.942949334003949,60.0,84.0,66.20833333333333,6.093326118665075,59.0,84.0,7.0,18.0,22.0,0.0833333333333332,1,404.31000000000006,265.25,0.7888776852320664,,,,,,,,,,,
2026-03-08 14:00:00,3.0,272.5,13.39,51.3,4.92,35.02,44.0,london,99.0,14,6,3,67,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,91.0,84.0,78.0,70.0,62.0,67.0,,84.33333333333333,6.506407098647715,78.0,91.0,77.83333333333333,8.280499179799978,70.0,91.0,71.33333333333333,8.886489575175185,62.0,91.0,67.125,7.914282631118097,59.0,91.0,8.0,21.0,32.0,0.0879120879120878,1,421.13,272.5,0.7959090728202485,,,,,,,,,,,
2026-03-08 15:00:00,3.0,277.86,14.9,50.79,5.34,37.84,47.46,london,107.0,15,6,3,67,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,99.0,91.0,84.0,71.0,64.0,67.0,,91.33333333333331,7.505553499465141,84.0,99.0,82.66666666666667,10.85664159243864,71.0,99.0,74.41666666666667,11.413375991140908,64.0,99.0,68.45833333333333,10.244740608962616,59.0,99.0,8.0,23.0,40.0,0.0808080808080808,1,434.19000000000005,277.86,0.7973029751937849,,,,,,,,,,,
2026-03-08 16:00:00,3.0,281.01,16.54,50.25,5.72,39.55,49.76,london,111.0,16,6,3,67,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,107.0,99.0,91.0,73.0,65.0,68.0,78.0,99.0,8.000000000000007,91.0,107.0,88.66666666666667,12.878923350446229,73.0,107.0,78.0,14.244616207855191,65.0,107.0,70.125,12.905383103320816,59.0,107.0,4.0,20.0,43.0,0.0373831775700934,1,442.83,281.01,0.7948150965672207,,,,,,,,,,,
2026-03-08 17:00:00,3.0,283.27,17.3,50.85,5.88,40.65,51.06,london,114.0,17,6,3,67,1,1,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,111.0,107.0,99.0,78.0,65.0,67.0,75.0,105.66666666666669,6.110100926607794,99.0,111.0,95.0,12.976902558006786,78.0,111.0,81.83333333333333,16.447344816569974,65.0,111.0,71.91666666666667,15.350730521256374,59.0,111.0,3.0,15.0,47.0,0.0270270270270269,1,449.01,283.27,0.7961221935737918,,,,,,,,,,,
2026-03-08 18:00:00,3.0,285.35,16.31,54.54,5.78,42.16,53.15,london,117.0,18,6,3,67,1,1,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,114.0,111.0,107.0,84.0,65.0,65.0,72.0,110.66666666666669,3.5118845842842545,107.0,114.0,101.0,11.8152443901937,84.0,114.0,85.91666666666667,17.906110350346534,65.0,114.0,73.875,17.538312099639114,59.0,114.0,3.0,10.0,52.0,0.0263157894736842,1,457.29,285.35,0.7932267019148316,,,,,,,,,,,
2026-03-08 19:00:00,3.0,287.69,14.19,60.84,5.43,44.21,55.83,london,122.0,19,6,3,67,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,117.0,114.0,111.0,91.0,68.0,63.0,70.0,114.0,3.0000000000000075,111.0,117.0,106.5,9.833615815151834,91.0,117.0,90.25,18.660239694455814,68.0,117.0,76.04166666666667,19.49688752566434,59.0,117.0,5.0,11.0,59.0,0.0427350427350428,1,468.19,287.69,0.7918681570505436,,,,,,,,,,,
